caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
86601,Traer informacion estudiante - banner,8995,2016-02-15 09:43:09+00:00,2016-02-15 09:43:09+00:00,Role 1,10,1
86601,Radicar Solicitud Homologacion,8995,2016-02-15 09:43:17+00:00,2016-02-15 09:43:17+00:00,Role 1,7,1
86601,Cancelar Solicitud,19019,2016-02-15 09:57:55+00:00,2016-02-15 09:49:01+00:00,Role 3,2,6
86601,Notificacion estudiante cancelacion soli,19019,2016-02-16 15:54:24+00:00,2016-02-16 15:54:24+00:00,Role 3,6,6
86751,Traer informacion estudiante - banner,9384,2016-02-15 11:41:28+00:00,2016-02-15 11:41:28+00:00,Role 1,10,1
86751,Radicar Solicitud Homologacion,9384,2016-02-15 11:41:35+00:00,2016-02-15 11:41:35+00:00,Role 1,7,1
86751,Notificacion estudiante cancelacion soli,1,2016-02-23 23:24:21+00:00,2016-02-23 23:24:21+00:00,Role 6,6,9
86851,Traer informacion estudiante - banner,8213,2016-02-15 14:17:12+00:00,2016-02-15 14:17:12+00:00,Role 1,10,1
86851,Radicar Solicitud Homologacion,8213,2016-02-15 14:17:18+00:00,2016-02-15 14:17:18+00:00,Role 1,7,1
86851,Validar solicitud,1707,2016-02-15 14:40:59+00:00,2016-02-15 14:22:37+00:00,Role 3,14,6
86851,Homologacion por grupo de cursos,15930,2016-02-17 19:08:32+00:00,2016-02-17 17:22:55+00:00,Role 2,5,5
87051,Traer informacion estudiante - banner,14128,2016-02-15 20:37:17+00:00,2016-02-15 20:37:17+00:00,Role 1,10,1
87051,Radicar Solicitud Homologacion,14128,2016-02-15 21:23:41+00:00,2016-02-15 20:37:21+00:00,Role 1,7,1
87051,Cancelar Solicitud,14128,2016-02-23 17:20:59+00:00,2016-02-23 17:20:56+00:00,Role 1,2,1
87051,Notificacion estudiante cancelacion soli,14128,2016-02-23 17:24:07+00:00,2016-02-23 17:24:07+00:00,Role 1,6,1
87101,Traer informacion estudiante - banner,17642,2016-02-16 00:19:15+00:00,2016-02-16 00:19:15+00:00,Role 1,10,1
87101,Radicar Solicitud Homologacion,17642,2016-02-16 00:48:13+00:00,2016-02-16 00:19:21+00:00,Role 1,7,1
87101,Validar solicitud,677,2016-02-19 21:23:23+00:00,2016-02-19 21:11:35+00:00,Role 3,14,6
87101,Homologacion por grupo de cursos,3445,2016-02-23 14:30:13+00:00,2016-02-23 14:19:24+00:00,Role 2,5,5
87401,Traer informacion estudiante - banner,305,2016-02-16 21:07:34+00:00,2016-02-16 21:07:34+00:00,Role 1,10,1
87401,Radicar Solicitud Homologacion,305,2016-02-16 21:08:13+00:00,2016-02-16 21:07:40+00:00,Role 1,7,1
87401,Validar solicitud,7019,2016-02-16 21:44:51+00:00,2016-02-16 21:41:33+00:00,Role 3,14,6
87401,Homologacion por grupo de cursos,26796,2016-02-18 00:09:06+00:00,2016-02-17 14:55:41+00:00,Role 2,5,5
87402,Traer informacion estudiante - banner,7007,2016-02-16 21:58:58+00:00,2016-02-16 21:58:58+00:00,Role 1,10,1
87402,Radicar Solicitud Homologacion,7007,2016-02-16 22:30:00+00:00,2016-02-16 21:58:59+00:00,Role 1,7,1
87402,Radicar Solicitud Homologacion,7007,2016-02-23 18:01:50+00:00,2016-02-23 17:24:12+00:00,Role 1,7,1
87402,Notificacion estudiante cancelacion soli,1,2016-03-09 23:27:05+00:00,2016-03-09 23:27:05+00:00,Role 6,6,9
87451,Traer informacion estudiante - banner,6004,2016-02-16 18:26:08+00:00,2016-02-16 18:26:08+00:00,Role 1,10,1
87451,Radicar Solicitud Homologacion,6004,2016-02-16 18:26:21+00:00,2016-02-16 18:26:13+00:00,Role 1,7,1
87451,Cancelar Solicitud,22404,2016-02-16 18:58:40+00:00,2016-02-16 18:34:15+00:00,Role 3,2,6
87451,Notificacion estudiante cancelacion soli,22404,2016-02-19 20:31:08+00:00,2016-02-19 20:31:08+00:00,Role 3,6,6
87454,Traer informacion estudiante - banner,8736,2016-02-16 20:28:34+00:00,2016-02-16 20:28:34+00:00,Role 1,10,1
87454,Radicar Solicitud Homologacion,8736,2016-02-16 20:32:35+00:00,2016-02-16 20:28:35+00:00,Role 1,7,1
87454,Validar solicitud,7320,2016-02-17 04:18:34+00:00,2016-02-17 03:50:34+00:00,Role 3,14,6
87454,Homologacion por grupo de cursos,6952,2016-02-23 00:37:36+00:00,2016-02-22 19:13:40+00:00,Role 2,5,5
87501,Traer informacion estudiante - banner,6639,2016-02-16 20:51:08+00:00,2016-02-16 20:51:08+00:00,Role 1,10,1
87501,Radicar Solicitud Homologacion,6639,2016-02-16 20:51:14+00:00,2016-02-16 20:51:14+00:00,Role 1,7,1
87501,Validar solicitud,22475,2016-02-16 21:04:38+00:00,2016-02-16 20:57:56+00:00,Role 3,14,6
87501,Homologacion por grupo de cursos,1343,2016-02-17 22:39:10+00:00,2016-02-17 17:42:14+00:00,Role 2,5,5
87751,Traer informacion estudiante - banner,10995,2016-02-17 12:53:11+00:00,2016-02-17 12:53:11+00:00,Role 1,10,1
87751,Radicar Solicitud Homologacion,10995,2016-02-17 13:09:16+00:00,2016-02-17 12:53:16+00:00,Role 1,7,1
87751,Validar solicitud,1707,2016-02-19 13:46:50+00:00,2016-02-19 13:11:12+00:00,Role 3,14,6
87751,Homologacion por grupo de cursos,15930,2016-02-25 19:42:07+00:00,2016-02-25 18:38:58+00:00,Role 2,5,5
87751,Revisar curso,1707,2016-02-25 18:46:54+00:00,2016-02-25 18:38:59+00:00,Role 3,9,6
87751,Evaluacion curso,15930,2016-02-26 19:22:34+00:00,2016-02-26 18:34:38+00:00,Role 2,4,5
87751,Validacion final,1707,2016-03-07 18:35:23+00:00,2016-03-07 18:30:54+00:00,Role 3,13,6
87751,Visto Bueno Cierre Proceso,15930,2016-03-08 14:50:04+00:00,2016-03-08 14:47:16+00:00,Role 2,16,5
87751,Transferir Creditos,15930,2016-03-08 17:48:04+00:00,2016-03-08 17:48:04+00:00,Role 2,11,5
87751,Transferir creditos homologables,15930,2016-03-08 17:48:05+00:00,2016-03-08 17:48:05+00:00,Role 2,12,5
87752,Traer informacion estudiante - banner,9886,2016-02-17 13:46:27+00:00,2016-02-17 13:46:27+00:00,Role 1,10,1
87752,Radicar Solicitud Homologacion,9886,2016-02-17 13:53:53+00:00,2016-02-17 13:46:31+00:00,Role 1,7,1
87752,Homologacion por grupo de cursos,1343,2016-02-18 03:09:56+00:00,2016-02-17 22:15:45+00:00,Role 2,5,5
87752,Validar solicitud,22475,2016-02-18 00:22:26+00:00,2016-02-18 00:22:26+00:00,Role 3,14,6
87753,Traer informacion estudiante - banner,26147,2016-02-17 15:03:22+00:00,2016-02-17 15:03:22+00:00,Role 1,10,1
87753,Radicar Solicitud Homologacion,26147,2016-02-17 15:03:42+00:00,2016-02-17 15:03:25+00:00,Role 1,7,1
87753,Cancelar Solicitud,7080,2016-02-17 15:44:57+00:00,2016-02-17 15:21:19+00:00,Role 3,2,6
87753,Notificacion estudiante cancelacion soli,7080,2016-02-22 12:34:39+00:00,2016-02-22 12:34:39+00:00,Role 3,6,6
87754,Traer informacion estudiante - banner,10168,2016-02-17 15:41:23+00:00,2016-02-17 15:41:23+00:00,Role 1,10,1
87754,Radicar Solicitud Homologacion,10168,2016-02-17 16:04:42+00:00,2016-02-17 15:41:24+00:00,Role 1,7,1
87754,Validar solicitud,7297,2016-02-22 12:59:06+00:00,2016-02-22 10:35:06+00:00,Role 3,14,6
87754,Homologacion por grupo de cursos,7324,2016-03-17 20:39:17+00:00,2016-03-17 14:35:17+00:00,Role 2,5,5
87754,Revisar curso,7297,2016-03-17 14:35:17+00:00,2016-03-17 14:35:17+00:00,Role 3,9,6
87754,Evaluacion curso,7297,2016-03-17 20:50:28+00:00,2016-03-17 14:46:28+00:00,Role 3,4,6
87754,Validacion final,7297,2016-05-27 20:06:30+00:00,2016-05-27 20:06:30+00:00,Role 3,13,6
87754,Visto Bueno Cierre Proceso,7324,2016-05-27 20:14:19+00:00,2016-05-27 20:14:19+00:00,Role 2,16,5
87755,Traer informacion estudiante - banner,7007,2016-02-17 16:36:39+00:00,2016-02-17 16:36:39+00:00,Role 1,10,1
87755,Radicar Solicitud Homologacion,7007,2016-02-17 16:37:30+00:00,2016-02-17 16:36:40+00:00,Role 1,7,1
87755,Validar solicitud,1707,2016-02-17 18:16:40+00:00,2016-02-17 17:27:35+00:00,Role 3,14,6
87755,Homologacion por grupo de cursos,15930,2016-02-25 19:36:09+00:00,2016-02-25 18:32:55+00:00,Role 2,5,5
87755,Revisar curso,1707,2016-02-25 18:40:54+00:00,2016-02-25 18:32:56+00:00,Role 3,9,6
87755,Evaluacion curso,15930,2016-02-26 19:19:51+00:00,2016-02-26 18:31:54+00:00,Role 2,4,5
87755,Validacion final,1707,2016-03-07 18:33:56+00:00,2016-03-07 18:29:26+00:00,Role 3,13,6
87755,Visto Bueno Cierre Proceso,15930,2016-03-08 14:49:07+00:00,2016-03-08 14:46:20+00:00,Role 2,16,5
87801,Traer informacion estudiante - banner,566,2016-02-17 15:55:09+00:00,2016-02-17 15:55:09+00:00,Role 1,10,1
87801,Radicar Solicitud Homologacion,566,2016-02-17 15:55:17+00:00,2016-02-17 15:55:12+00:00,Role 1,7,1
87801,Validar solicitud,677,2016-02-17 16:36:02+00:00,2016-02-17 16:01:04+00:00,Role 3,14,6
87801,Homologacion por grupo de cursos,3445,2016-02-24 02:50:20+00:00,2016-02-23 20:18:20+00:00,Role 2,5,5
87801,Revisar curso,22534,2016-02-24 02:01:29+00:00,2016-02-23 20:18:20+00:00,Role 3,9,6
87801,Evaluacion curso,22534,2016-04-29 19:20:14+00:00,2016-04-29 19:09:07+00:00,Role 3,4,6
87801,Validacion final,677,2016-05-03 00:46:54+00:00,2016-05-03 00:16:19+00:00,Role 3,13,6
87801,Visto Bueno Cierre Proceso,3445,2016-05-06 22:59:21+00:00,2016-05-06 22:52:14+00:00,Role 2,16,5
87801,Transferir Creditos,3445,2016-05-10 20:10:17+00:00,2016-05-10 20:10:17+00:00,Role 2,11,5
87901,Traer informacion estudiante - banner,5667,2016-02-17 19:31:47+00:00,2016-02-17 19:31:47+00:00,Role 1,10,1
87901,Radicar Solicitud Homologacion,5667,2016-02-17 19:31:53+00:00,2016-02-17 19:31:53+00:00,Role 1,7,1
87901,Validar solicitud,387,2016-02-17 20:18:17+00:00,2016-02-17 20:14:17+00:00,Role 3,14,6
87901,Homologacion por grupo de cursos,1007,2016-02-18 13:48:48+00:00,2016-02-18 13:28:48+00:00,Role 2,5,5
87902,Traer informacion estudiante - banner,5667,2016-02-17 19:50:11+00:00,2016-02-17 19:50:11+00:00,Role 1,10,1
87902,Radicar Solicitud Homologacion,5667,2016-02-17 19:50:15+00:00,2016-02-17 19:50:15+00:00,Role 1,7,1
87902,Validar solicitud,387,2016-02-17 20:19:20+00:00,2016-02-17 20:15:20+00:00,Role 3,14,6
87902,Homologacion por grupo de cursos,1007,2016-02-18 16:23:42+00:00,2016-02-18 13:29:22+00:00,Role 2,5,5
87903,Traer informacion estudiante - banner,5667,2016-02-17 20:05:19+00:00,2016-02-17 20:05:19+00:00,Role 1,10,1
87903,Radicar Solicitud Homologacion,5667,2016-02-17 20:05:22+00:00,2016-02-17 20:05:22+00:00,Role 1,7,1
87903,Validar solicitud,387,2016-02-17 20:21:55+00:00,2016-02-17 20:17:55+00:00,Role 3,14,6
87903,Homologacion por grupo de cursos,1007,2016-02-18 14:48:40+00:00,2016-02-18 13:30:34+00:00,Role 2,5,5
87904,Traer informacion estudiante - banner,22795,2016-02-17 20:51:49+00:00,2016-02-17 20:51:49+00:00,Role 1,10,1
87904,Radicar Solicitud Homologacion,22795,2016-02-17 20:52:01+00:00,2016-02-17 20:51:52+00:00,Role 1,7,1
87904,Cancelar Solicitud,22795,2016-02-17 21:29:05+00:00,2016-02-17 21:09:15+00:00,Role 1,2,1
87904,Notificacion estudiante cancelacion soli,22795,2016-02-22 14:43:19+00:00,2016-02-22 14:43:19+00:00,Role 1,6,1
87905,Traer informacion estudiante - banner,22795,2016-02-17 21:09:26+00:00,2016-02-17 21:09:26+00:00,Role 1,10,1
87905,Radicar Solicitud Homologacion,22795,2016-02-17 21:09:28+00:00,2016-02-17 21:09:27+00:00,Role 1,7,1
87905,Cancelar Solicitud,22795,2016-02-17 21:30:49+00:00,2016-02-17 21:11:01+00:00,Role 1,2,1
87905,Notificacion estudiante cancelacion soli,22795,2016-02-22 14:43:37+00:00,2016-02-22 14:43:37+00:00,Role 1,6,1
87906,Traer informacion estudiante - banner,8248,2016-02-17 21:53:00+00:00,2016-02-17 21:53:00+00:00,Role 1,10,1
87906,Radicar Solicitud Homologacion,8248,2016-02-17 21:56:07+00:00,2016-02-17 21:53:01+00:00,Role 1,7,1
87906,Cancelar Solicitud,2292,2016-02-18 03:22:20+00:00,2016-02-18 03:22:20+00:00,Role 3,2,6
87906,Notificacion estudiante cancelacion soli,2292,2016-02-18 10:26:08+00:00,2016-02-18 10:26:08+00:00,Role 3,6,6
87907,Traer informacion estudiante - banner,10296,2016-02-17 22:42:30+00:00,2016-02-17 22:42:30+00:00,Role 1,10,1
87907,Radicar Solicitud Homologacion,10296,2016-02-17 22:42:40+00:00,2016-02-17 22:42:31+00:00,Role 1,7,1
87907,Cancelar Solicitud,22475,2016-02-17 22:55:32+00:00,2016-02-17 22:51:38+00:00,Role 3,2,6
87907,Notificacion estudiante cancelacion soli,22475,2016-02-18 16:46:00+00:00,2016-02-18 16:46:00+00:00,Role 3,6,6
87908,Traer informacion estudiante - banner,10296,2016-02-17 22:53:46+00:00,2016-02-17 22:53:46+00:00,Role 1,10,1
87908,Radicar Solicitud Homologacion,10296,2016-02-17 22:53:53+00:00,2016-02-17 22:53:47+00:00,Role 1,7,1
87908,Cancelar Solicitud,22475,2016-02-17 23:03:37+00:00,2016-02-17 22:59:56+00:00,Role 3,2,6
87908,Notificacion estudiante cancelacion soli,22475,2016-02-18 16:41:45+00:00,2016-02-18 16:41:45+00:00,Role 3,6,6
87909,Traer informacion estudiante - banner,10296,2016-02-17 23:00:04+00:00,2016-02-17 23:00:04+00:00,Role 1,10,1
87909,Radicar Solicitud Homologacion,10296,2016-02-17 23:00:18+00:00,2016-02-17 23:00:05+00:00,Role 1,7,1
87909,Validar solicitud,22475,2016-02-17 23:16:41+00:00,2016-02-17 23:13:20+00:00,Role 3,14,6
87909,Cancelar Solicitud,22475,2016-02-17 23:16:47+00:00,2016-02-17 23:13:20+00:00,Role 3,2,6
87909,Notificacion estudiante cancelacion soli,22475,2016-02-18 16:41:14+00:00,2016-02-18 16:41:14+00:00,Role 3,6,6
87910,Traer informacion estudiante - banner,26298,2016-02-17 23:06:42+00:00,2016-02-17 23:06:42+00:00,Role 1,10,1
87910,Radicar Solicitud Homologacion,26298,2016-02-17 23:07:09+00:00,2016-02-17 23:06:43+00:00,Role 1,7,1
87910,Validar solicitud,7080,2016-02-17 23:54:16+00:00,2016-02-17 23:32:49+00:00,Role 3,14,6
87910,Cancelar Solicitud,7080,2016-02-18 01:29:54+00:00,2016-02-17 23:32:50+00:00,Role 3,2,6
87910,Notificacion estudiante cancelacion soli,7080,2016-03-09 18:37:31+00:00,2016-03-09 18:37:31+00:00,Role 3,6,6
88001,Traer informacion estudiante - banner,9886,2016-02-18 00:22:53+00:00,2016-02-18 00:22:53+00:00,Role 1,10,1
88001,Radicar Solicitud Homologacion,9886,2016-02-18 00:23:00+00:00,2016-02-18 00:22:55+00:00,Role 1,7,1
88001,Cancelar Solicitud,22475,2016-02-18 00:30:38+00:00,2016-02-18 00:28:14+00:00,Role 3,2,6
88001,Notificacion estudiante cancelacion soli,22475,2016-02-18 16:53:11+00:00,2016-02-18 16:53:11+00:00,Role 3,6,6
88002,Traer informacion estudiante - banner,3296,2016-02-18 00:40:39+00:00,2016-02-18 00:40:39+00:00,Role 1,10,1
88002,Radicar Solicitud Homologacion,3296,2016-02-18 00:41:00+00:00,2016-02-18 00:40:41+00:00,Role 1,7,1
88002,Validar solicitud,241,2016-02-18 01:20:51+00:00,2016-02-18 01:20:51+00:00,Role 3,14,6
88002,Homologacion por grupo de cursos,6979,2016-02-18 03:51:05+00:00,2016-02-18 02:51:05+00:00,Role 2,5,5
88005,Traer informacion estudiante - banner,4765,2016-02-18 01:30:31+00:00,2016-02-18 01:30:31+00:00,Role 1,10,1
88005,Radicar Solicitud Homologacion,4765,2016-02-18 01:30:32+00:00,2016-02-18 01:30:32+00:00,Role 1,7,1
88005,Validar solicitud,659,2016-02-18 02:05:59+00:00,2016-02-18 01:47:45+00:00,Role 3,14,6
88005,Homologacion por grupo de cursos,1422,2016-02-22 22:44:24+00:00,2016-02-22 17:14:53+00:00,Role 2,5,5
88007,Traer informacion estudiante - banner,8786,2016-02-18 02:29:13+00:00,2016-02-18 02:29:13+00:00,Role 1,10,1
88007,Radicar Solicitud Homologacion,8786,2016-02-18 02:29:14+00:00,2016-02-18 02:29:14+00:00,Role 1,7,1
88007,Validar solicitud,10923,2016-02-18 03:58:01+00:00,2016-02-18 02:36:56+00:00,Role 3,14,6
88007,Homologacion por grupo de cursos,6971,2016-03-03 16:20:01+00:00,2016-03-03 16:05:07+00:00,Role 2,5,5
88007,Revisar curso,1314,2016-03-03 16:08:02+00:00,2016-03-03 16:05:08+00:00,Role 3,9,6
88007,Evaluacion curso,1314,2016-03-03 19:28:50+00:00,2016-03-03 19:24:20+00:00,Role 3,4,6
88007,Validacion final,10923,2016-03-04 15:30:25+00:00,2016-03-04 15:30:21+00:00,Role 3,13,6
88007,Visto Bueno Cierre Proceso,6971,2016-03-04 15:41:52+00:00,2016-03-04 15:34:27+00:00,Role 2,16,5
88301,Traer informacion estudiante - banner,5573,2016-02-18 15:29:46+00:00,2016-02-18 15:29:46+00:00,Role 1,10,1
88301,Radicar Solicitud Homologacion,5573,2016-02-18 15:30:05+00:00,2016-02-18 15:29:51+00:00,Role 1,7,1
88301,Notificacion estudiante cancelacion soli,1,2016-02-27 00:08:00+00:00,2016-02-27 00:08:00+00:00,Role 6,6,9
88401,Traer informacion estudiante - banner,5588,2016-02-18 17:41:38+00:00,2016-02-18 17:41:38+00:00,Role 1,10,1
88401,Radicar Solicitud Homologacion,5588,2016-02-18 17:41:53+00:00,2016-02-18 17:41:42+00:00,Role 1,7,1
88401,Cancelar Solicitud,5588,2016-02-18 17:58:33+00:00,2016-02-18 17:53:27+00:00,Role 1,2,1
88401,Notificacion estudiante cancelacion soli,5588,2016-02-19 14:47:46+00:00,2016-02-19 14:47:46+00:00,Role 1,6,1
88503,Traer informacion estudiante - banner,2649,2016-02-18 21:11:24+00:00,2016-02-18 21:11:24+00:00,Role 1,10,1
88503,Radicar Solicitud Homologacion,2649,2016-02-18 21:17:25+00:00,2016-02-18 21:11:27+00:00,Role 1,7,1
88503,Homologacion por grupo de cursos,1343,2016-02-19 18:59:33+00:00,2016-02-19 14:16:06+00:00,Role 2,5,5
88503,Validar solicitud,22475,2016-02-19 17:10:12+00:00,2016-02-19 17:10:12+00:00,Role 3,14,6
88752,Traer informacion estudiante - banner,23530,2016-02-19 12:34:51+00:00,2016-02-19 12:34:51+00:00,Role 1,10,1
88752,Radicar Solicitud Homologacion,23530,2016-02-19 12:42:54+00:00,2016-02-19 12:34:54+00:00,Role 1,7,1
88752,Validar solicitud,22404,2016-02-21 14:38:03+00:00,2016-02-21 14:06:03+00:00,Role 3,14,6
88752,Cancelar Solicitud,943,2016-02-21 14:38:04+00:00,2016-02-21 14:06:04+00:00,Role 3,2,6
88752,Revisar curso,659,2016-02-26 12:03:21+00:00,2016-02-26 12:03:21+00:00,Role 3,9,6
88752,Revisar curso,943,2016-02-26 12:03:22+00:00,2016-02-26 12:03:22+00:00,Role 3,9,6
88752,Notificacion estudiante cancelacion soli,943,2016-02-26 14:55:12+00:00,2016-02-26 14:55:12+00:00,Role 3,6,6
88853,Traer informacion estudiante - banner,26298,2016-02-19 15:40:18+00:00,2016-02-19 15:40:18+00:00,Role 1,10,1
88853,Radicar Solicitud Homologacion,26298,2016-02-19 15:55:37+00:00,2016-02-19 15:40:18+00:00,Role 1,7,1
88853,Homologacion por grupo de cursos,6889,2016-02-23 07:09:49+00:00,2016-02-23 00:03:12+00:00,Role 2,5,5
88853,Validar solicitud,7080,2016-02-23 02:58:11+00:00,2016-02-23 02:58:11+00:00,Role 3,14,6
88951,Traer informacion estudiante - banner,8142,2016-02-19 19:35:52+00:00,2016-02-19 19:35:52+00:00,Role 1,10,1
88951,Radicar Solicitud Homologacion,8142,2016-02-19 19:35:58+00:00,2016-02-19 19:35:58+00:00,Role 1,7,1
88951,Validar solicitud,7080,2016-02-19 21:46:52+00:00,2016-02-19 20:03:13+00:00,Role 3,14,6
88951,Homologacion por grupo de cursos,6889,2016-03-09 18:46:28+00:00,2016-03-09 18:39:31+00:00,Role 2,5,5
88951,Validacion final,7080,2016-03-09 18:39:36+00:00,2016-03-09 18:39:32+00:00,Role 3,13,6
88951,Visto Bueno Cierre Proceso,6889,2016-03-09 18:50:34+00:00,2016-03-09 18:43:41+00:00,Role 2,16,5
88951,Transferir Creditos,6889,2016-03-10 17:37:07+00:00,2016-03-10 17:37:07+00:00,Role 2,11,5
88951,Transferir creditos homologables,6889,2016-03-10 17:37:07+00:00,2016-03-10 17:37:07+00:00,Role 2,12,5
88952,Notificacion estudiante cancelacion soli,7297,2016-02-19 19:19:35+00:00,2016-02-19 19:19:35+00:00,Role 3,6,6
88952,Traer informacion estudiante - banner,8112,2016-02-19 19:46:17+00:00,2016-02-19 19:46:17+00:00,Role 9,10,12
88952,Radicar Solicitud Homologacion,8112,2016-02-19 19:46:20+00:00,2016-02-19 19:46:20+00:00,Role 9,7,12
88952,Cancelar Solicitud,7297,2016-02-19 19:54:39+00:00,2016-02-19 19:54:39+00:00,Role 3,2,6
89051,Traer informacion estudiante - banner,9336,2016-02-19 21:08:19+00:00,2016-02-19 21:08:19+00:00,Role 1,10,1
89051,Radicar Solicitud Homologacion,9336,2016-02-19 21:08:34+00:00,2016-02-19 21:08:26+00:00,Role 1,7,1
89051,Validar solicitud,677,2016-02-19 21:32:33+00:00,2016-02-19 21:16:50+00:00,Role 3,14,6
89051,Homologacion por grupo de cursos,3445,2016-02-23 20:26:38+00:00,2016-02-23 20:19:51+00:00,Role 2,5,5
89051,Revisar curso,677,2016-02-23 20:19:52+00:00,2016-02-23 20:19:52+00:00,Role 3,9,6
89051,Evaluacion curso,7088,2016-02-23 20:20:44+00:00,2016-02-23 20:20:44+00:00,Role 2,4,5
89051,Validacion final,677,2016-02-23 20:57:09+00:00,2016-02-23 20:53:09+00:00,Role 3,13,6
89051,Visto Bueno Cierre Proceso,3445,2016-02-24 14:44:16+00:00,2016-02-24 14:41:29+00:00,Role 2,16,5
89101,Cancelar Solicitud,7297,2016-02-19 22:12:39+00:00,2016-02-19 22:12:39+00:00,Role 3,2,6
89101,Cancelar Solicitud,8112,2016-02-19 22:12:39+00:00,2016-02-19 22:12:39+00:00,Role 9,2,12
89101,Recepcion de documentos,29704,2016-03-17 14:42:16+00:00,2016-03-17 14:42:16+00:00,Role 4,8,7
89101,Cancelar curso,7297,2016-03-17 14:42:17+00:00,2016-03-17 14:42:17+00:00,Role 3,3,6
89101,Cancelar curso,8112,2016-03-17 14:42:17+00:00,2016-03-17 14:42:17+00:00,Role 9,3,12
89101,Avanzar recepcion documentos,1,2016-04-14 00:51:21+00:00,2016-04-14 00:51:21+00:00,Role 6,1,9
89101,Avanzar recepcion documentos,3510,2016-04-14 00:51:21+00:00,2016-04-14 00:51:21+00:00,Role 10,1,2
89201,Traer informacion estudiante - banner,11692,2016-02-20 03:09:00+00:00,2016-02-20 03:09:00+00:00,Role 1,10,1
89201,Radicar Solicitud Homologacion,11692,2016-02-20 03:09:06+00:00,2016-02-20 03:09:06+00:00,Role 1,7,1
89201,Validar solicitud,22404,2016-02-20 23:19:17+00:00,2016-02-20 22:47:17+00:00,Role 3,14,6
89201,Cancelar Solicitud,22404,2016-02-20 23:23:17+00:00,2016-02-20 22:47:17+00:00,Role 3,2,6
89201,Notificacion estudiante cancelacion soli,22404,2016-02-26 20:56:02+00:00,2016-02-26 20:56:02+00:00,Role 3,6,6
89301,Traer informacion estudiante - banner,8536,2016-02-20 16:15:43+00:00,2016-02-20 16:15:43+00:00,Role 1,10,1
89301,Radicar Solicitud Homologacion,8536,2016-02-20 16:15:50+00:00,2016-02-20 16:15:50+00:00,Role 1,7,1
89301,Validar solicitud,1707,2016-02-20 17:12:41+00:00,2016-02-20 16:45:04+00:00,Role 3,14,6
89301,Homologacion por grupo de cursos,15930,2016-02-25 19:32:35+00:00,2016-02-25 18:37:24+00:00,Role 2,5,5
89301,Revisar curso,1707,2016-02-25 18:45:19+00:00,2016-02-25 18:37:24+00:00,Role 3,9,6
89301,Evaluacion curso,1707,2016-02-26 18:38:12+00:00,2016-02-26 18:33:05+00:00,Role 3,4,6
89301,Validacion final,1707,2016-02-29 15:41:04+00:00,2016-02-29 15:41:03+00:00,Role 3,13,6
89301,Visto Bueno Cierre Proceso,15930,2016-02-29 16:24:50+00:00,2016-02-29 15:42:44+00:00,Role 2,16,5
89351,Traer informacion estudiante - banner,11706,2016-02-20 20:27:59+00:00,2016-02-20 20:27:59+00:00,Role 1,10,1
89351,Radicar Solicitud Homologacion,11706,2016-02-20 20:28:05+00:00,2016-02-20 20:28:05+00:00,Role 1,7,1
